,True ID,Id,industry,name,market_cap,stock,country,founded_year,ceo,web_page
1181,142,53532,"['Healthcare', 'Pharmaceutical', 'Biotechnology']",ROYALTY PHARMA PLC,,,,,Pablo Legorreta,
1182,142,73345,,Royalty Pharma,$19.41 B,,UK,,,
1183,142,93238,,Royalty Pharma,,,UK,,,
1184,142,139222,,Royalty Pharma,$18.28 B,RPRX,UK,,,
1185,142,147077,"['Pharmaceuticals', 'Biotech']",Royalty Pharma,$18.58 B,RPRX,UK,,,
1186,142,154834,,Royalty Pharma,$17.36 B,RPRX,UK,,,
1187,142,179521,,Royalty Pharma,$17.14 B,,united-kingdom,,,
1188,143,1165,Biotechnology,Royalty Pharma plc,$23.04 B,RPRX,United States,, Mr. Pablo Gerardo Legorreta,
1189,143,7685,Biotechnology,Royalty Pharma plc,,RPRX,United States,,Mr. Pablo Gerardo Legorreta,
1190,143,43474,"['Healthcare', 'Pharmaceutical', 'Biotechnology']",Royalty Pharma Plc,,,USA,,Pablo Legorreta,https://www.royaltypharma.com/home
1191,143,125715,,Royalty Pharma plc,$23.04 Billion,,,,Mr. Pablo Gerardo Legorreta,
1192,143,146102,,Royalty Pharma Plc,$23.04 Billion,,,,,
1193,143,167715,,Royalty Pharma plc,,,,,CEO: Mr. Pablo Gerardo Legorreta,
1194,143,167716,Biotechnology,Royalty Pharma plc,$23.04 B,RPRX,United States,,,
1195,143,167717,Biotechnology,Royalty Pharma plc,,RPRX,United States,,,
1196,143,167718,healthcare,Royalty Pharma plc,,RPRX,united states,,,
1197,144,34136,,Uranium Royalty,$0.25 B,,Canada,,,
1198,144,75516,,Uranium Royalty,$0.25 B,,Canada,,,
1199,144,98205,,Uranium Royalty,,,Canada,,,
1200,144,116027,,Uranium Royalty Corp,C$386.5 Million,,,,Mr. Scott Eric Melbye,
1201,144,159802,,Uranium Royalty,$0.25 B,UROY,Canada,,,
1202,144,171501,,Uranium Royalty,$0.25 B,UROY,,,,https://companiesmarketcap.com/uranium-royalty/marketcap/
1203,144,182882,,Uranium Royalty,$0.24 B,,canada,,,
1204,145,21906,"['Communication Services', 'Media', 'Advertising', 'Television Services', 'Broadcasting']",SUN TV NETWORK,,,India,,Not found,
1205,145,31640,,Sun TV Network,$2.35 B,,India,,,
1206,145,47801,"['Communication Services', 'Media', 'Advertising', 'Television Services', 'Broadcasting']",Sun Tv Network,,,India,,,http://www.suntv.in/
1207,145,62256,,SUN TV NETWORK,,,India,,,
1208,145,62257,,SUN TV NETWORK,2.690 Billion USD,,India,,,
1209,145,77593,,Sun Tv Network,$2.35 B,,India,,,
1210,145,88467,"['Communication Services', 'Media', 'Advertising']",SUN TV NETWORK,,,,,,
1211,145,95777,,Sun TV Network,,,India,,,
1212,145,129605,Media & Entertainment,Sun TV Network,,,,1993 (30 yrs old),,
1213,145,141741,,Sun TV Network,$2.43 B,SUNTV.NS,India,,,
1214,145,151538,['MediaPress'],Sun TV Network,$2.37 B,SUNTV.NS,India,,,
1215,145,157385,,Sun TV Network,$2.34 B,SUNTV.NS,India,,,
1216,145,172797,,Sun TV Network,$2.34 B,SUNTV.NS,,,,https://companiesmarketcap.com/sun-tv-network/marketcap/
1217,145,181129,,Sun TV Network,$2.35 B,,india,,,
1218,146,26726,"['Communication Services', 'Advertising', 'Marketing Services']",4IMPRINT GROUP,,,UK,,Not found,
1219,146,70601,,4IMPRINT GROUP,,,UK,,,
1220,146,70602,,4IMPRINT GROUP,1.128 Billion USD,,UK,,,
1221,146,92055,"['Communication Services', 'Advertising', 'Marketing Services']",4IMPRINT GROUP,,,,,,
1222,146,123599,,4imprint Group plc,£794.6 Million,,,,Mr. Kevin  Lyons-Tarr,
1223,146,186899,Advertising Agencies,4imprint Group plc,$1.04 B,,United Kingdom,,,
1224,1411117,79793,,V & A REAL ESTATE LIMITED,,,,,,
1225,147,80305,,V & R REAL ESTATE LIMITED,,,,,,
1226,1411117,82816,,V & A REAL ESTATE LIMITED,,,,,,
1227,147,83079,,V & R REAL ESTATE LIMITED,,,,,,
1228,148,2020,Chemicals,Morgan Advanced Materials Plc,$1.1B,,United Kingdom,,,www.morganadvancedmaterials.com
1229,148,25139,['Industry Machinery'],MORGAN ADVANCED MATERIALS,,,UK,,Not found,
1230,148,67834,,MORGAN ADVANCED MATERIALS,,,UK,,,
1231,148,67835,,MORGAN ADVANCED MATERIALS,1.588 Billion USD,,UK,,,
1232,148,90869,['Industry Machinery'],MORGAN ADVANCED MATERIALS,,,,,,
1233,148,123528,,Morgan Advanced Materials plc,£896.6 Million,,,,Mr. Pete  Raby,
1234,148,186879,Specialty Industrial Machinery,Morgan Advanced Materials plc,$1.18 B,,United Kingdom,,,
1235,149,3158,Power,Algonquin Power & Utilities Corp,$4.7B,,Canada,,,algonquinpower.com
1236,149,116611,,Algonquin Power & Utilities Corp.,C$13.31 Billion,,,,Mr. Arun  Banskota,
1237,150,22431,"['Financial Services', 'Asset Management']",BURFORD CAPITAL,,,USA,,Not found,
1238,150,31890,,Burford Capital,$1.94 B,,,,,
1239,150,48257,"['Financial Services', 'Asset Management']",Burford Capital,,,USA,,,https://www.burfordcapital.com/
1240,150,63147,,BURFORD CAPITAL,,,USA,,,
1241,150,63148,,BURFORD CAPITAL,2.626 Billion USD,,USA,,,
1242,150,77395,,Burford Capital,$1.94 B,,,,,
1243,150,88857,"['Financial Services', 'Asset Management']",BURFORD CAPITAL,,,,,,
1244,150,96013,,Burford Capital,,,Guernsey,,,
1245,150,142076,,Burford Capital,$1.88 B,BUR,ernsey,,,
1246,150,151272,['Financialservices'],Burford Capital,$1.87 B,BUR,Guernsey,,,
1247,150,157583,,Burford Capital,$1.99 B,BUR,Guernsey,,,
1248,150,181209,,Burford Capital,$1.98 B,,None,,,
1249,151,26708,"['Financial Services', 'Asset Management']",ECN CAPITAL,,,Canada,,Not found,
1250,151,33477,,ECN Capital,$0.52 B,,Canada,,,
1251,151,70569,,ECN CAPITAL,,,Canada,,,
1252,151,70570,,ECN CAPITAL,1.973 Billion USD,,Canada,,,
1253,151,92043,"['Financial Services', 'Asset Management']",ECN CAPITAL,,,,,,
1254,151,97635,,ECN Capital,,,Canada,,,
1255,151,143645,,ECN Capital,$0.51 B,ECN.TO,Canada,,,
1256,151,150007,['Financialservices'],ECN Capital,$0.51 B,ECN.TO,Canada,,,
1257,151,159224,,ECN Capital,$0.49 B,ECN.TO,Canada,,,
1258,151,171428,,ECN Capital,$0.50 B,ECN.TO,,,,https://companiesmarketcap.com/ecn-capital/marketcap/
1259,151,182421,,ECN Capital,$0.51 B,,canada,,,
1260,152,51987,"['Financial Services', 'Asset Management']",Ecn Capital,,,Canada,,,https://www.ecncapitalcorp.com/
1261,152,76059,,Ecn Capital,$0.52 B,,Canada,,,
1262,152,115731,,ECN Capital Corp.,C$4.23 Billion,,,,"Mr. Steven K. Hudson B.B.A., FCA, FCPA",
1263,153,23214,['Financial Services'],HERCULES CAPITAL,,,USA,,Not found,
1264,153,31996,,Hercules Capital,$1.80 B,,USA,,,
1265,153,48949,Financial Services,Hercules Capital,,,USA,,,https://www.htgc.com/
1266,153,64520,,HERCULES CAPITAL,,,USA,,,
1267,153,64521,,HERCULES CAPITAL,1.958 Billion USD,,USA,,,
1268,153,77305,,Hercules Capital,$1.80 B,,USA,,,
1269,153,89452,['Financial Services'],HERCULES CAPITAL,,,,,,
1270,153,96114,,Hercules Capital,,,USA,,,
1271,153,142180,,Hercules Capital,$1.76 B,HTGC,USA,,,
1272,153,151205,['Financialservices'],Hercules Capital,$1.76 B,HTGC,USA,,,
1273,153,157732,,Hercules Capital,$1.77 B,HTGC,USA,,,
1274,153,170721,,Hercules Capital,$1.77 B,HTGC,,,,https://companiesmarketcap.com/hercules-capital/marketcap/
1275,153,179910,,Hercules Capital,$1.82 B,,usa,,,
1276,154,24436,"['Real Estate', 'Consumer Services', 'Property Investments']",LADDER CAPITAL CORP,,,USA,,Not found,
1277,154,32352,,Ladder Capital,$1.38 B,,USA,,,
1278,154,66642,,LADDER CAPITAL CORP,,,USA,,,
1279,154,66643,,LADDER CAPITAL CORP,1.445 Billion USD,,USA,,,
1280,154,76997,,Ladder Capital,$1.38 B,,USA,,,
1281,154,90353,"['Real Estate', 'Consumer Services', 'Property Investments']",LADDER CAPITAL CORP,,,,,,
1282,154,96520,,Ladder Capital,,,USA,,,
1283,154,142563,,Ladder Capital,$1.32 B,LADR,USA,,,
1284,154,150898,"['Realestate', 'Investment', 'REITs']",Ladder Capital,$1.34 B,LADR,USA,,,
1285,154,158056,,Ladder Capital,$1.39 B,LADR,USA,,,
1286,154,170845,,Ladder Capital,$1.39 B,LADR,,,,https://companiesmarketcap.com/ladder-cap/marketcap/
1287,154,180470,,Ladder Capital,$1.39 B,,usa,,,
1288,155,16889,"['Industries', 'Energy', 'Electrical Products']",PLUG POWER,,,USA,,George C. McNamee,
1289,155,29643,,Plug Power,$9.26 B,,USA,,,
1290,155,43707,"['Industries', 'Energy', 'Electrical Products']",Plug Power,,,USA,,Andrew J. Marsh,https://www.plugpower.com/
1291,155,54140,,PLUG POWER,,,USA,,Andrew J. Marsh,
1292,155,54141,,PLUG POWER,14.968 Billion USD,,USA,,George C. McNamee,
1293,155,54142,"['Industries', 'Energy', 'Electrical Products']",PLUG POWER,,,,,Andrew J. Marsh,
1294,155,93971,,Plug Power,,,USA,,,
1295,155,139900,,Plug Power,$8.86 B,PLUG,USA,,,
1296,155,152698,"['Hydrogenfuelcell', 'Renewableenergy']",Plug Power,$7.97 B,PLUG,USA,,,
1297,155,155383,,Plug Power,$9.61 B,PLUG,USA,,,
1298,155,169206,,Plug Power,$9.61 B,PLUG,,,,https://companiesmarketcap.com/plug-power/marketcap/
1299,155,179244,,Plug Power,$10.42 B,,usa,,,
1300,156,19361,"['Technology', 'Electronics', 'Semiconductors']",POWER INTEGRATIONS,,,USA,,Not found,
1301,156,30534,,Power Integrations,$4.84 B,,USA,,,
1302,156,45629,"['Technology', 'Electronics', 'Semiconductors']",Power Integrations,,,USA,,,https://www.power.com/
1303,156,58104,,POWER INTEGRATIONS,,,USA,,,
1304,156,58105,,POWER INTEGRATIONS,6.618 Billion USD,,USA,,,
1305,156,86544,"['Technology', 'Electronics', 'Semiconductors']",POWER INTEGRATIONS,,,,,,
1306,156,94812,,Power Integrations,,,USA,,,
1307,156,140868,,Power Integrations,$4.32 B,POWI,USA,,,
1308,156,147589,"['Semiconductors', 'Tech']",Power Integrations,$4.21 B,POWI,USA,,,
1309,156,156335,,Power Integrations,$4.69 B,POWI,USA,,,
1310,156,169786,,Power Integrations,$4.69 B,POWI,,,,https://companiesmarketcap.com/power-integrations/marketcap/
1311,156,177016,,Power Integrations,$4.79 B,,usa,,,
1312,157,20300,"['Renewable Energy', 'Wind Power', 'Solar Power', 'Power Generation', 'Electricity Generation']",RENEW POWER,,,India,,Not found,
1313,157,31632,,ReNew Power,$2.36 B,,India,,,
1314,157,46426,"['Renewable Energy', 'Wind Power', 'Solar Power', 'Power Generation', 'Electricity Generation']",Renew Power,,,India,,,https://renewpower.in/
1315,157,59658,,RENEW POWER,,,India,,,
1316,157,59659,,RENEW POWER,"3,958",,India,,,
1317,157,77601,,Renew Power,$2.36 B,,India,,,
1318,157,87253,"['Renewable Energy', 'Wind Power', 'Solar Power']",RENEW POWER,,,,,,
1319,157,95842,,ReNew Power,,,India,,,
1320,157,101349,Energy,ReNew Power,,,India,,,
1321,157,141764,,ReNew Power,$2.39 B,RNW,India,,,
1322,157,151440,"['Utilitycompanies', 'Renewableenergy', 'Energy']",ReNew Power,$2.21 B,RNW,India,,,
1323,157,157407,,ReNew Power,$2.29 B,RNW,India,,,
1324,157,172719,,ReNew Power,$2.29 B,RNW,,,,https://companiesmarketcap.com/renew-power/marketcap/
1325,157,176704,,ReNew Power,$2.51 B,,india,,,
1326,158,12987,Household & Personal Products,SDIC Capital,,,China,,Ying Li,
1327,158,12988,,SDIC Capital,$6.76 B,,China,,,
1328,158,17993,"['Financial Services', 'Asset Management', 'Insurance', 'Investments', 'Stock Markets, Trading, Capital Markets']",SDIC CAPITAL,,,China,,Not found,
1329,158,56099,,SDIC CAPITAL,,,China,,,
1330,158,56100,,SDIC CAPITAL,9.117 Billion USD,,China,,,
1331,158,85604,"['Financial Services', 'Asset Management', 'Insurance']",SDIC CAPITAL,,,,,,
1332,159,19699,"['Financial Services', 'Asset Management']",TIKEHAU CAPITAL,,,France,,Not found,
1333,159,30541,,Tikehau Capital,$4.81 B,,France,,,
1334,159,45892,"['Financial Services', 'Asset Management']",Tikehau Capital,,,France,,,https://www.tikehaucapital.com/en
1335,159,58634,,TIKEHAU CAPITAL,,,France,,,
1336,159,58635,,TIKEHAU CAPITAL,5.125 Billion USD,,France,,,
1337,159,86790,"['Financial Services', 'Asset Management']",TIKEHAU CAPITAL,,,,,,
1338,159,94755,,Tikehau Capital,,,France,,,
1339,159,116678,,Tikehau Capital,€3.20 Billion,,,,Mr. Mathieu  Chabran,
1340,159,140793,,Tikehau Capital,$4.53 B,TKO.PA,France,,,
1341,159,147561,['Investment'],Tikehau Capital,$4.44 B,TKO.PA,France,,,
1342,159,156323,,Tikehau Capital,$4.72 B,TKO.PA,France,,,
1343,159,171927,,Tikehau Capital,$4.72 B,TKO.PA,,,,https://companiesmarketcap.com/tikehau-capital/marketcap/
1344,159,177018,,Tikehau Capital,$4.83 B,,france,,,
1345,160,22621,['Financial Services'],TRANSACTION CAPITAL,,,South Africa,,Not found,
1346,160,32193,,Transaction Capital,$1.55 B,,South Africa,,,
1347,160,48417,Financial Services,Transaction Capital,,,South Africa,,,https://www.transactioncapital.co.za/
1348,160,63466,,TRANSACTION CAPITAL,,,South Africa,,,
1349,160,63467,,TRANSACTION CAPITAL,1.779 Billion USD,,South Africa,,,
1350,160,77140,,Transaction Capital,$1.55 B,,South Africa,,,
1351,160,88986,['Financial Services'],TRANSACTION CAPITAL,,,,,,
1352,160,96373,,Transaction Capital,,,South Africa,,,
1353,160,142413,,Transaction Capital,$1.48 B,TCP.JO,South Africa,,,
1354,160,151074,"['Financialservices', 'Investment']",Transaction Capital,$1.56 B,TCP.JO,South Africa,,,
1355,160,157930,,Transaction Capital,$1.53 B,TCP.JO,South Africa,,,
1356,160,173039,,Transaction Capital,$1.53 B,TCP.JO,,,,https://companiesmarketcap.com/transaction-capital/marketcap/
1357,160,180811,,Transaction Capital,$1.55 B,,south-africa,,,
1358,161,9012,,weichai power,,,china,,,
1359,161,10713,Capital Goods,Weichai Power,,,China,,Xu Guang Tan,
1360,161,10714,,Weichai Power,,,,,,
1361,161,10715,,Weichai Power,$12.04 B,,China,,,
1362,161,16274,"['Industries', 'Engineering Products', 'Engines Manufacturing', 'Electronics', 'Industry Machinery']",WEICHAI POWER,,,China,,Tan Xuguang,
1363,161,29206,,Weichai Power,$14.32 B,,China,,,
1364,161,42089,,WEICHAI POWER,23.01 Billion USD,,China,2002.0,,
1365,161,42090,,WEICHAI POWER,26.183 Billion USD,,China,,Tan Xuguang,
1366,161,42091,"['Industries', 'Engineering Products', 'Engines Manufacturing']",WEICHAI POWER,,,,,,
1367,161,43196,"['Industries', 'Engineering Products', 'Engines Manufacturing', 'Electronics', 'Industry Machinery']",Weichai Power,,,China,,,https://www.weichaipower.com/
1368,161,93430,,Weichai Power,,,China,,,
1369,161,139477,,Weichai Power,$13.39 B,2338.HK,China,,,
1370,161,153085,['Manufacturing'],Weichai Power,$13.36 B,2338.HK,China,,,
1371,161,155020,,Weichai Power,$13.87 B,2338.HK,China,,,
1372,161,172021,,Weichai Power,$13.87 B,2338.HK,,,,https://companiesmarketcap.com/weichai-power/marketcap/
1373,161,178450,,Weichai Power,$13.82 B,,china,,,
1374,161,189852,Capital Goods,Weichai Power,,,"Weifang, China",2002.0,,
1375,162,18191,"['Consumer Cyclical', 'Hotels', 'Gym and Fitness', 'Leisure', 'Consumer Services']",PLANET FITNESS,,,USA,,Not found,
1376,162,29970,,Planet Fitness,$7.09 B,,USA,,,
1377,162,44700,"['Consumer Cyclical', 'Hotels', 'Gym and Fitness', 'Leisure', 'Consumer Services']",Planet Fitness,,,USA,,,https://www.planetfitness.com/
1378,162,56400,,PLANET FITNESS,,,USA,,,
1379,162,56401,,PLANET FITNESS,7.040 Billion USD,,USA,,,
1380,162,73652,,Planet Fitness,$7.09 B,,USA,,,
1381,162,85755,"['Consumer Cyclical', 'Hotels', 'Gym and Fitness']",PLANET FITNESS,,,,,,
1382,162,94081,,Planet Fitness,,,USA,,,
1383,162,140167,,Planet Fitness,$6.98 B,PLNT,USA,,,
1384,162,147355,['Sportsgoods'],Planet Fitness,$6.80 B,PLNT,USA,,,
1385,162,155653,,Planet Fitness,$7.49 B,PLNT,USA,,,
1386,162,169346,,Planet Fitness,$7.49 B,PLNT,,,,https://companiesmarketcap.com/planet-fitness/marketcap/
1387,162,178107,,Planet Fitness,$7.44 B,,usa,,,
1388,163,107028,,"PLANET FITNESS, INC.",,PLANET FITNESS,UNITED STATES,,,https://www.info-clipper.com/en/company/united-states/planet-fitness-inc.usdfd7lww.html
1389,163,125410,,"Planet Fitness, Inc.",$7.11 Billion,,,,Mr. Christopher J. Rondeau,
1390,164,4522,Energy and Utilities,Subsea 7 SA,$3.8B,,United Kingdom,,,www.subsea7.com
1391,164,22537,"['Energy', 'Oil and Gas', 'Engineering Services']",SUBSEA 7,,,UK,,Not found,
1392,164,30964,,Subsea 7,$3.62 B,,,,,
1393,164,48347,"['Energy', 'Oil and Gas', 'Engineering Services']",Subsea 7,,,UK,,,https://www.subsea7.com/
1394,164,63327,,SUBSEA 7,,,UK,,,
1395,164,63328,,SUBSEA 7,2.207 Billion USD,,UK,,,
1396,164,73821,,Subsea 7,$3.62 B,,,,,
1397,164,88932,"['Energy', 'Oil and Gas', 'Engineering Services']",SUBSEA 7,,,,,,
1398,164,95268,,Subsea 7,,,Luxembourg,,,
1399,164,141342,,Subsea 7,$3.11 B,SUBC.OL,Luxembourg,,,
1400,164,147745,"['Engineering', 'Construction']",Subsea 7,$3.17 B,SUBC.OL,Luxembourg,,,
1401,164,156775,,Subsea 7,$3.48 B,SUBC.OL,Luxembourg,,,
1402,164,177286,,Subsea 7,$3.66 B,,None,,,
1403,165,13159,Banking,77 Bank,,,Japan,,Hidefumi Kobayashi,
1404,165,13160,,77 Bank,$921 M,,Japan,,,
1405,1611115,164747,Chocolate,77,,,,,,
1406,166,2353,Financial Services,FBN Holdings Plc,$919.0M,,Nigeria,,,www.fbnholdings.com
1407,166,116801,,FBD Holdings plc,€347.0 Million,,,,"Mr. Tomas  O'Midheach B.Com., MBBS, BComm, MBS, FCCA",
1408,167,7051,Financial services,HSBC,,,,"First established on 3 March 1865; 157 years ago (1865-03-03) in British Hong Kong[1] (as The Hongkong and Shanghai Bank) First incorporated on 14 August 1866; 156 years ago (1866-08-14)[2] (as The Hongkong and Shanghai Banking Corporation) 25 March 1991; 31 years ago (1991-03-25)[1][3] in London (as HSBC Holdings plc, as parent holding company to the entity in Hong Kong now as a subsidiary)",,
1409,167,7464,Banks,HSBC,,HSBA,United Kingdom,,Mr. Noel Paul Quinn,
1410,167,28115,,HSBC,$147.12 B,,UK,,,
1411,16111117,39473,Financial Services,HSBC Careers,,,,1865,,www.hsbc.com
1412,167,72598,,Hsbc,$122.12 B,,UK,,,
1413,167,92368,,HSBC,,,UK,,,
1414,167,126261,,HSBC,£106.87 Billion,,,,Mr. Noel Paul Quinn,
1415,167,126421,Banking,HSBC,,,,2002 (21 yrs old),,
1416,167,138415,,HSBC,$122.28 B,HSBC,UK,,,
1417,167,145401,,Hsbc,£106.87 Billion,,,,Mr. Noel Paul Quinn,
1418,167,153878,['Banks'],HSBC,$121.54 B,HSBC,UK,,,
1419,167,154005,,HSBC,$144.37 B,HSBC,UK,,,
1420,167,164039,Bank,HSBC,,,,,,
1421,167,165051,,HSBC,,,,,CEO: Mr. Noel Paul Quinn,
1422,167,173053,,HSBC,$144.37 B,HSBC,,,,https://companiesmarketcap.com/hsbc/marketcap/
1423,167,173109,,HSBC,$144.37 B,HSBC,,,,https://companiesmarketcap.com/hsbc/marketcap/
1424,167,173165,,HSBC,$144.37 B,HSBC,,,,https://companiesmarketcap.com/hsbc/marketcap/
1425,167,173221,,HSBC,$144.37 B,HSBC,,,,https://companiesmarketcap.com/hsbc/marketcap/
1426,167,173277,,HSBC,$144.37 B,HSBC,,,,https://companiesmarketcap.com/hsbc/marketcap/
1427,167,173333,,HSBC,$144.37 B,HSBC,,,,https://companiesmarketcap.com/hsbc/marketcap/
1428,167,173389,,HSBC,$144.37 B,HSBC,,,,https://companiesmarketcap.com/hsbc/marketcap/
1429,167,173445,,HSBC,$144.37 B,HSBC,,,,https://companiesmarketcap.com/hsbc/marketcap/
1430,167,173501,,HSBC,$144.37 B,HSBC,,,,https://companiesmarketcap.com/hsbc/marketcap/
1431,167,173557,,HSBC,$144.37 B,HSBC,,,,https://companiesmarketcap.com/hsbc/marketcap/
1432,167,173613,,HSBC,$144.37 B,HSBC,,,,https://companiesmarketcap.com/hsbc/marketcap/
1433,167,173669,,HSBC,$144.37 B,HSBC,,,,https://companiesmarketcap.com/hsbc/marketcap/
1434,167,173725,,HSBC,$144.37 B,HSBC,,,,https://companiesmarketcap.com/hsbc/marketcap/
1435,167,173781,,HSBC,$144.37 B,HSBC,,,,https://companiesmarketcap.com/hsbc/marketcap/
1436,167,173837,,HSBC,$144.37 B,HSBC,,,,https://companiesmarketcap.com/hsbc/marketcap/
1437,167,173893,,HSBC,$144.37 B,HSBC,,,,https://companiesmarketcap.com/hsbc/marketcap/
1438,167,173949,,HSBC,$144.37 B,HSBC,,,,https://companiesmarketcap.com/hsbc/marketcap/
1439,167,174005,,HSBC,$144.37 B,HSBC,,,,https://companiesmarketcap.com/hsbc/marketcap/
1440,167,179813,,HSBC,$145.56 B,,united-kingdom,,,
1441,168,1381,Banks,HSBC Holdings plc,$140.15 B,HSBA,United Kingdom,First established on 3 March 1865, Mr. Noel Paul Quinn,
1442,168,6659,Financial Services,HSBC Holdings Plc,$145.6B,,United Kingdom,,,www.hsbc.com
1443,168,9500,Banking,HSBC Holdings,,,United Kingdom,,Noel Paul Quinn,
1444,168,9501,,HSBC Holdings,$135.3 B,,United Kingdom,,,
1445,168,13792,,HSBC Holdings,,,,,,
1446,168,14559,,HSBC Holdings,,,,,,
1447,168,15126,"['Financial Services', 'Banking Services', 'Insurance', 'Asset Management']",HSBC HOLDINGS,,,UK,,Noel Quinn,
1448,168,39890,,HSBC HOLDINGS,132.94 Billion USD,,UK,1865.0,Noel Quinn,
1449,168,39891,,HSBC HOLDINGS,108.530 Billion USD,,UK,,,
1450,168,39892,"['Financial Services', 'Banking Services', 'Insurance']",HSBC HOLDINGS,,,,,Noel Quinn,
1451,168,42349,"['Financial Services', 'Banking Services', 'Insurance', 'Asset Management']",Hsbc Holdings,,,UK,,Noel Quinn,https://www.hsbc.com/
1452,168,106004,,HSBC HOLDINGS PLC,,HSBC,UNITED KINGDOM,,,https://www.info-clipper.com/en/company/united-kingdom/hsbc-holdings-plc.gbd4rqi8g.html
1453,168,168309,Banks,HSBC Holdings plc,$140.15 B,HSBA,United Kingdom,,,
1454,168,168310,Banks,HSBC Holdings plc,,HSBA,United Kingdom,,,
1455,168,168311,financials,HSBC Holdings plc,,HSBA,united kingdom,,,
1456,168,183757,Banks,HSBC Holdings plc,$140.15 B,HSBA,United Kingdom,,,
1457,168,186547,Banks,HSBC Holdings plc,$140.15 B,,United Kingdom,,,
1458,168,189304,Banking,HSBC Holdings,,,"London, United Kingdom",1865.0,,
1459,169,2338,Financial Services,HSBC Trinkaus & Burkhardt AG,,,Germany,,,www.about.hsbc.de
1460,169,20737,"['Financial Services', 'Banking Services']",HSBC TRINKAUS & BURKHARDT AG,,,Germany,,Not found,
1461,169,60387,,HSBC TRINKAUS & BURKHARDT AG,,,Germany,,,
1462,169,60388,,HSBC TRINKAUS & BURKHARDT AG,2.968 Billion USD,,Germany,,,
1463,169,87591,"['Financial Services', 'Banking Services']",HSBC TRINKAUS & BURKHARDT AG,,,,,,
1464,170,25689,"['Healthcare', 'Biotechnology']",IMMUNOCORE HOLDINGS PLC,,,UK,,Not found,
1465,170,68802,,IMMUNOCORE HOLDINGS PLC,,,UK,,,
