Id;industry;name;market_cap;stock;country;founded_year;ceo;web_page
54382;['Basic Materials', 'Chemicals', 'Fertilizers'];ISRAEL CHEMICALS;;;;;Raviv Zoller;
73583;;Israel Chemicals;$10.53 B;;Israel;;;
93745;;Israel Chemicals;;;Israel;;;
139779;;Israel Chemicals;$9.93 B;ICL;Israel;;;
152960;['Chemicals', 'Fertilizercompanies'];Israel Chemicals;$11.08 B;ICL;Israel;;;
155361;;Israel Chemicals;$9.81 B;ICL;Israel;;;
179292;;Israel Chemicals;$10.75 B;;israel;;;
12283;Banking;Israel Discount Bank;;;Israel;;Uri Levin;
12284;;Israel Discount Bank;$7.54 B;;Israel;;;
17967;['Financial Services', 'Banking Services'];ISRAEL DISCOUNT BANK;;;Israel;;Not found;
30063;;Israel Discount Bank;$6.63 B;;Israel;;;
44539;['Financial Services', 'Banking Services'];Israel Discount Bank;;;Israel;;nan;https://www.discountbank.co.il/
56095;;ISRAEL DISCOUNT BANK;;;Israel;;nan;
56096;;ISRAEL DISCOUNT BANK;6.079 Billion USD;;Israel;;nan;
73676;;Israel Discount Bank;$6.63 B;;Israel;;;
85602;['Financial Services', 'Banking Services'];ISRAEL DISCOUNT BANK;;;;;nan;
94204;;Israel Discount Bank;;;Israel;;;
140140;;Israel Discount Bank;$7.12 B;ISDAY;Israel;;;
147301;[];Israel Discount Bank;$7.24 B;ISDAY;Israel;;;
155835;;Israel Discount Bank;$6.56 B;ISDAY;Israel;;;
178018;;Israel Discount Bank;$6.56 B;;israel;;;
190519;Banking;Israel Discount Bank;;;Tel Aviv, Israel;1935.0;;
85277;;P & A HOLDINGS (UK) LIMITED;;;;;;
85279;;P & A HOLDINGS (NW) LIMITED;;;;;;
162899;;P & A HOLDINGS (NW) LIMITED;;;;;;https://find-and-update.company-information.service.gov.uk/company/10732337
162900;;P & A HOLDINGS (UK) LIMITED;;;;;;https://find-and-update.company-information.service.gov.uk/company/03385029
85104;;P A FIRE LIMITED;;;;;;
85143;;P A HIRE LIMITED;;;;;;
162720;;P A FIRE LIMITED;;;;;;https://find-and-update.company-information.service.gov.uk/company/08965852
162762;;P A HIRE LIMITED;;;;;;https://find-and-update.company-information.service.gov.uk/company/08141613
34183;;EMX Royalty;$0.23 B;;Canada;;;
74335;;Emx Royalty;$0.23 B;;Canada;;;
98331;;EMX Royalty;;;Canada;;;
116117;;EMX Royalty Corporation;$214.8 Million;;;;Mr. David Morrell Cole P.Geo.;
144393;;EMX Royalty;$0.20 B;EMX;Canada;;;
149407;[];EMX Royalty;$0.21 B;EMX;Canada;;;
159878;;EMX Royalty;$0.23 B;EMX;Canada;;;
171487;;EMX Royalty;$0.23 B;EMX;;;;https://companiesmarketcap.com/emx-royalty/marketcap/
183302;;EMX Royalty;$0.23 B;;canada;;;
21951;['Energy', 'Oil and Gas'];PRAIRIESKY ROYALTY;;;Canada;;Not found;
30777;;PrairieSky Royalty;$4.13 B;;Canada;;;
62322;;PRAIRIESKY ROYALTY;;;Canada;;nan;
62323;;PRAIRIESKY ROYALTY;2.431 Billion USD;;Canada;;nan;
88492;['Energy', 'Oil and Gas'];PRAIRIESKY ROYALTY;;;;;nan;
95059;;PrairieSky Royalty;;;Canada;;;
141057;;PrairieSky Royalty;$3.84 B;PSK.TO;Canada;;;
147677;['OilGas', 'Energy'];PrairieSky Royalty;$3.68 B;PSK.TO;Canada;;;
156541;;PrairieSky Royalty;$4.06 B;PSK.TO;Canada;;;
171478;;PrairieSky Royalty;$4.09 B;PSK.TO;;;;https://companiesmarketcap.com/prairiesky-royalty/marketcap/
177256;;PrairieSky Royalty;$4.13 B;;canada;;;
47836;['Energy', 'Oil and Gas'];Prairiesky Royalty;;;Canada;;nan;https://prairiesky.com/
78320;;Prairiesky Royalty;$4.13 B;;Canada;;;
115718;;PrairieSky Royalty Ltd.;C$3.91 Billion;;;;Mr. Andrew M. Phillips;
12916;Drugs & Biotechnology;Royalty Pharma;;;United States;;Pablo Gerardo Legorreta;
12917;;Royalty Pharma;$18.48 B;;United States;;;
16627;['Healthcare', 'Pharmaceutical', 'Biotechnology'];ROYALTY PHARMA PLC;;;USA;;Riggs;
29068;;Royalty Pharma;$16.90 B;;UK;;;
53530;;ROYALTY PHARMA PLC;;;USA;;Pablo Legorreta;
53531;;ROYALTY PHARMA PLC;23.467 Billion USD;;USA;;Riggs;
53532;['Healthcare', 'Pharmaceutical', 'Biotechnology'];ROYALTY PHARMA PLC;;;;;Pablo Legorreta;
73345;;Royalty Pharma;$19.41 B;;UK;;;
93238;;Royalty Pharma;;;UK;;;
139222;;Royalty Pharma;$18.28 B;RPRX;UK;;;
147077;['Pharmaceuticals', 'Biotech'];Royalty Pharma;$18.58 B;RPRX;UK;;;
154834;;Royalty Pharma;$17.36 B;RPRX;UK;;;
179521;;Royalty Pharma;$17.14 B;;united-kingdom;;;
1165;Biotechnology;Royalty Pharma plc;$23.04 B;RPRX;United States;nan; Mr. Pablo Gerardo Legorreta;
7685;Biotechnology;Royalty Pharma plc;;RPRX;United States;;Mr. Pablo Gerardo Legorreta;
43474;['Healthcare', 'Pharmaceutical', 'Biotechnology'];Royalty Pharma Plc;;;USA;;Pablo Legorreta;https://www.royaltypharma.com/home
125715;;Royalty Pharma plc;$23.04 Billion;;;;Mr. Pablo Gerardo Legorreta;
146102;;Royalty Pharma Plc;$23.04 Billion;;;;nan;
167715;;Royalty Pharma plc;;;;;CEO: Mr. Pablo Gerardo Legorreta;
167716;Biotechnology;Royalty Pharma plc;$23.04 B;RPRX;United States;;;
167717;Biotechnology;Royalty Pharma plc;;RPRX;United States;;;
167718;healthcare;Royalty Pharma plc;;RPRX;united states;;;
34136;;Uranium Royalty;$0.25 B;;Canada;;;
75516;;Uranium Royalty;$0.25 B;;Canada;;;
98205;;Uranium Royalty;;;Canada;;;
116027;;Uranium Royalty Corp;C$386.5 Million;;;;Mr. Scott Eric Melbye;
159802;;Uranium Royalty;$0.25 B;UROY;Canada;;;
171501;;Uranium Royalty;$0.25 B;UROY;;;;https://companiesmarketcap.com/uranium-royalty/marketcap/
182882;;Uranium Royalty;$0.24 B;;canada;;;
21906;['Communication Services', 'Media', 'Advertising', 'Television Services', 'Broadcasting'];SUN TV NETWORK;;;India;;Not found;
31640;;Sun TV Network;$2.35 B;;India;;;
47801;['Communication Services', 'Media', 'Advertising', 'Television Services', 'Broadcasting'];Sun Tv Network;;;India;;nan;http://www.suntv.in/
62256;;SUN TV NETWORK;;;India;;nan;
62257;;SUN TV NETWORK;2.690 Billion USD;;India;;nan;
77593;;Sun Tv Network;$2.35 B;;India;;;
88467;['Communication Services', 'Media', 'Advertising'];SUN TV NETWORK;;;;;nan;
95777;;Sun TV Network;;;India;;;
129605;Media & Entertainment;Sun TV Network;;;;1993 (30 yrs old);;
141741;;Sun TV Network;$2.43 B;SUNTV.NS;India;;;
151538;['MediaPress'];Sun TV Network;$2.37 B;SUNTV.NS;India;;;
157385;;Sun TV Network;$2.34 B;SUNTV.NS;India;;;
172797;;Sun TV Network;$2.34 B;SUNTV.NS;;;;https://companiesmarketcap.com/sun-tv-network/marketcap/
181129;;Sun TV Network;$2.35 B;;india;;;
26726;['Communication Services', 'Advertising', 'Marketing Services'];4IMPRINT GROUP;;;UK;;Not found;
70601;;4IMPRINT GROUP;;;UK;;nan;
70602;;4IMPRINT GROUP;1.128 Billion USD;;UK;;nan;
92055;['Communication Services', 'Advertising', 'Marketing Services'];4IMPRINT GROUP;;;;;nan;
123599;;4imprint Group plc;£794.6 Million;;;;Mr. Kevin  Lyons-Tarr;
186899;Advertising Agencies;4imprint Group plc;$1.04 B;;United Kingdom;;;
79793;;V & A REAL ESTATE LIMITED;;;;;;
80305;;V & R REAL ESTATE LIMITED;;;;;;
82816;;V & A REAL ESTATE LIMITED;;;;;;
83079;;V & R REAL ESTATE LIMITED;;;;;;
2020;Chemicals;Morgan Advanced Materials Plc;$1.1B;;United Kingdom;;;www.morganadvancedmaterials.com
25139;['Industry Machinery'];MORGAN ADVANCED MATERIALS;;;UK;;Not found;
67834;;MORGAN ADVANCED MATERIALS;;;UK;;nan;
67835;;MORGAN ADVANCED MATERIALS;1.588 Billion USD;;UK;;nan;
90869;['Industry Machinery'];MORGAN ADVANCED MATERIALS;;;;;nan;
123528;;Morgan Advanced Materials plc;£896.6 Million;;;;Mr. Pete  Raby;
186879;Specialty Industrial Machinery;Morgan Advanced Materials plc;$1.18 B;;United Kingdom;;;
3158;Power;Algonquin Power & Utilities Corp;$4.7B;;Canada;;;algonquinpower.com
116611;;Algonquin Power & Utilities Corp.;C$13.31 Billion;;;;Mr. Arun  Banskota;
22431;['Financial Services', 'Asset Management'];BURFORD CAPITAL;;;USA;;Not found;
31890;;Burford Capital;$1.94 B;;nan;;;
48257;['Financial Services', 'Asset Management'];Burford Capital;;;USA;;nan;https://www.burfordcapital.com/
63147;;BURFORD CAPITAL;;;USA;;nan;
63148;;BURFORD CAPITAL;2.626 Billion USD;;USA;;nan;
77395;;Burford Capital;$1.94 B;;nan;;;
88857;['Financial Services', 'Asset Management'];BURFORD CAPITAL;;;;;nan;
96013;;Burford Capital;;;Guernsey;;;
142076;;Burford Capital;$1.88 B;BUR;ernsey;;;
151272;['Financialservices'];Burford Capital;$1.87 B;BUR;Guernsey;;;
157583;;Burford Capital;$1.99 B;BUR;Guernsey;;;
181209;;Burford Capital;$1.98 B;;None;;;
26708;['Financial Services', 'Asset Management'];ECN CAPITAL;;;Canada;;Not found;
33477;;ECN Capital;$0.52 B;;Canada;;;
70569;;ECN CAPITAL;;;Canada;;nan;
70570;;ECN CAPITAL;1.973 Billion USD;;Canada;;nan;
92043;['Financial Services', 'Asset Management'];ECN CAPITAL;;;;;nan;
97635;;ECN Capital;;;Canada;;;
143645;;ECN Capital;$0.51 B;ECN.TO;Canada;;;
150007;['Financialservices'];ECN Capital;$0.51 B;ECN.TO;Canada;;;
159224;;ECN Capital;$0.49 B;ECN.TO;Canada;;;
171428;;ECN Capital;$0.50 B;ECN.TO;;;;https://companiesmarketcap.com/ecn-capital/marketcap/
182421;;ECN Capital;$0.51 B;;canada;;;
51987;['Financial Services', 'Asset Management'];Ecn Capital;;;Canada;;nan;https://www.ecncapitalcorp.com/
76059;;Ecn Capital;$0.52 B;;Canada;;;
115731;;ECN Capital Corp.;C$4.23 Billion;;;;Mr. Steven K. Hudson B.B.A., FCA, FCPA;
23214;['Financial Services'];HERCULES CAPITAL;;;USA;;Not found;
31996;;Hercules Capital;$1.80 B;;USA;;;
48949;Financial Services;Hercules Capital;;;USA;;nan;https://www.htgc.com/
64520;;HERCULES CAPITAL;;;USA;;nan;
64521;;HERCULES CAPITAL;1.958 Billion USD;;USA;;nan;
77305;;Hercules Capital;$1.80 B;;USA;;;
89452;['Financial Services'];HERCULES CAPITAL;;;;;nan;
96114;;Hercules Capital;;;USA;;;
142180;;Hercules Capital;$1.76 B;HTGC;USA;;;
151205;['Financialservices'];Hercules Capital;$1.76 B;HTGC;USA;;;
157732;;Hercules Capital;$1.77 B;HTGC;USA;;;
170721;;Hercules Capital;$1.77 B;HTGC;;;;https://companiesmarketcap.com/hercules-capital/marketcap/
179910;;Hercules Capital;$1.82 B;;usa;;;
24436;['Real Estate', 'Consumer Services', 'Property Investments'];LADDER CAPITAL CORP;;;USA;;Not found;
32352;;Ladder Capital;$1.38 B;;USA;;;
66642;;LADDER CAPITAL CORP;;;USA;;nan;
66643;;LADDER CAPITAL CORP;1.445 Billion USD;;USA;;nan;
76997;;Ladder Capital;$1.38 B;;USA;;;
90353;['Real Estate', 'Consumer Services', 'Property Investments'];LADDER CAPITAL CORP;;;;;nan;
96520;;Ladder Capital;;;USA;;;
142563;;Ladder Capital;$1.32 B;LADR;USA;;;
150898;['Realestate', 'Investment', 'REITs'];Ladder Capital;$1.34 B;LADR;USA;;;
158056;;Ladder Capital;$1.39 B;LADR;USA;;;
170845;;Ladder Capital;$1.39 B;LADR;;;;https://companiesmarketcap.com/ladder-cap/marketcap/
180470;;Ladder Capital;$1.39 B;;usa;;;
16889;['Industries', 'Energy', 'Electrical Products'];PLUG POWER;;;USA;;George C. McNamee;
29643;;Plug Power;$9.26 B;;USA;;;
43707;['Industries', 'Energy', 'Electrical Products'];Plug Power;;;USA;;Andrew J. Marsh;https://www.plugpower.com/
54140;;PLUG POWER;;;USA;;Andrew J. Marsh;
54141;;PLUG POWER;14.968 Billion USD;;USA;;George C. McNamee;
54142;['Industries', 'Energy', 'Electrical Products'];PLUG POWER;;;;;Andrew J. Marsh;
93971;;Plug Power;;;USA;;;
139900;;Plug Power;$8.86 B;PLUG;USA;;;
152698;['Hydrogenfuelcell', 'Renewableenergy'];Plug Power;$7.97 B;PLUG;USA;;;
155383;;Plug Power;$9.61 B;PLUG;USA;;;
169206;;Plug Power;$9.61 B;PLUG;;;;https://companiesmarketcap.com/plug-power/marketcap/
179244;;Plug Power;$10.42 B;;usa;;;
19361;['Technology', 'Electronics', 'Semiconductors'];POWER INTEGRATIONS;;;USA;;Not found;
30534;;Power Integrations;$4.84 B;;USA;;;
45629;['Technology', 'Electronics', 'Semiconductors'];Power Integrations;;;USA;;nan;https://www.power.com/
58104;;POWER INTEGRATIONS;;;USA;;nan;
58105;;POWER INTEGRATIONS;6.618 Billion USD;;USA;;nan;
86544;['Technology', 'Electronics', 'Semiconductors'];POWER INTEGRATIONS;;;;;nan;
94812;;Power Integrations;;;USA;;;
140868;;Power Integrations;$4.32 B;POWI;USA;;;
147589;['Semiconductors', 'Tech'];Power Integrations;$4.21 B;POWI;USA;;;
156335;;Power Integrations;$4.69 B;POWI;USA;;;
169786;;Power Integrations;$4.69 B;POWI;;;;https://companiesmarketcap.com/power-integrations/marketcap/
177016;;Power Integrations;$4.79 B;;usa;;;
20300;['Renewable Energy', 'Wind Power', 'Solar Power', 'Power Generation', 'Electricity Generation'];RENEW POWER;;;India;;Not found;
31632;;ReNew Power;$2.36 B;;India;;;
46426;['Renewable Energy', 'Wind Power', 'Solar Power', 'Power Generation', 'Electricity Generation'];Renew Power;;;India;;nan;https://renewpower.in/
59658;;RENEW POWER;;;India;;nan;
59659;;RENEW POWER;3,958;;India;;nan;
77601;;Renew Power;$2.36 B;;India;;;
87253;['Renewable Energy', 'Wind Power', 'Solar Power'];RENEW POWER;;;;;nan;
95842;;ReNew Power;;;India;;;
101349;Energy;ReNew Power;;;India;;;
141764;;ReNew Power;$2.39 B;RNW;India;;;
151440;['Utilitycompanies', 'Renewableenergy', 'Energy'];ReNew Power;$2.21 B;RNW;India;;;
157407;;ReNew Power;$2.29 B;RNW;India;;;
172719;;ReNew Power;$2.29 B;RNW;;;;https://companiesmarketcap.com/renew-power/marketcap/
176704;;ReNew Power;$2.51 B;;india;;;
12987;Household & Personal Products;SDIC Capital;;;China;;Ying Li;
12988;;SDIC Capital;$6.76 B;;China;;;
17993;['Financial Services', 'Asset Management', 'Insurance', 'Investments', 'Stock Markets, Trading, Capital Markets'];SDIC CAPITAL;;;China;;Not found;
56099;;SDIC CAPITAL;;;China;;nan;
56100;;SDIC CAPITAL;9.117 Billion USD;;China;;nan;
85604;['Financial Services', 'Asset Management', 'Insurance'];SDIC CAPITAL;;;;;nan;
19699;['Financial Services', 'Asset Management'];TIKEHAU CAPITAL;;;France;;Not found;
30541;;Tikehau Capital;$4.81 B;;France;;;
45892;['Financial Services', 'Asset Management'];Tikehau Capital;;;France;;nan;https://www.tikehaucapital.com/en
58634;;TIKEHAU CAPITAL;;;France;;nan;
58635;;TIKEHAU CAPITAL;5.125 Billion USD;;France;;nan;
86790;['Financial Services', 'Asset Management'];TIKEHAU CAPITAL;;;;;nan;
94755;;Tikehau Capital;;;France;;;
116678;;Tikehau Capital;€3.20 Billion;;;;Mr. Mathieu  Chabran;
140793;;Tikehau Capital;$4.53 B;TKO.PA;France;;;
147561;['Investment'];Tikehau Capital;$4.44 B;TKO.PA;France;;;
156323;;Tikehau Capital;$4.72 B;TKO.PA;France;;;
171927;;Tikehau Capital;$4.72 B;TKO.PA;;;;https://companiesmarketcap.com/tikehau-capital/marketcap/
177018;;Tikehau Capital;$4.83 B;;france;;;
22621;['Financial Services'];TRANSACTION CAPITAL;;;South Africa;;Not found;
32193;;Transaction Capital;$1.55 B;;South Africa;;;
48417;Financial Services;Transaction Capital;;;South Africa;;nan;https://www.transactioncapital.co.za/
63466;;TRANSACTION CAPITAL;;;South Africa;;nan;
63467;;TRANSACTION CAPITAL;1.779 Billion USD;;South Africa;;nan;
77140;;Transaction Capital;$1.55 B;;South Africa;;;
88986;['Financial Services'];TRANSACTION CAPITAL;;;;;nan;
96373;;Transaction Capital;;;South Africa;;;
142413;;Transaction Capital;$1.48 B;TCP.JO;South Africa;;;
151074;['Financialservices', 'Investment'];Transaction Capital;$1.56 B;TCP.JO;South Africa;;;
157930;;Transaction Capital;$1.53 B;TCP.JO;South Africa;;;
173039;;Transaction Capital;$1.53 B;TCP.JO;;;;https://companiesmarketcap.com/transaction-capital/marketcap/
180811;;Transaction Capital;$1.55 B;;south-africa;;;
9012;;weichai power;;;china;;;
10713;Capital Goods;Weichai Power;;;China;;Xu Guang Tan;
10714;;Weichai Power;;;;;;
10715;;Weichai Power;$12.04 B;;China;;;
16274;['Industries', 'Engineering Products', 'Engines Manufacturing', 'Electronics', 'Industry Machinery'];WEICHAI POWER;;;China;;Tan Xuguang;
29206;;Weichai Power;$14.32 B;;China;;;
42089;;WEICHAI POWER;23.01 Billion USD;;China;2002.0;nan;
42090;;WEICHAI POWER;26.183 Billion USD;;China;;Tan Xuguang;
42091;['Industries', 'Engineering Products', 'Engines Manufacturing'];WEICHAI POWER;;;;;nan;
43196;['Industries', 'Engineering Products', 'Engines Manufacturing', 'Electronics', 'Industry Machinery'];Weichai Power;;;China;;nan;https://www.weichaipower.com/
93430;;Weichai Power;;;China;;;
139477;;Weichai Power;$13.39 B;2338.HK;China;;;
153085;['Manufacturing'];Weichai Power;$13.36 B;2338.HK;China;;;
155020;;Weichai Power;$13.87 B;2338.HK;China;;;
172021;;Weichai Power;$13.87 B;2338.HK;;;;https://companiesmarketcap.com/weichai-power/marketcap/
178450;;Weichai Power;$13.82 B;;china;;;
189852;Capital Goods;Weichai Power;;;Weifang, China;2002.0;;
18191;['Consumer Cyclical', 'Hotels', 'Gym and Fitness', 'Leisure', 'Consumer Services'];PLANET FITNESS;;;USA;;Not found;
29970;;Planet Fitness;$7.09 B;;USA;;;
44700;['Consumer Cyclical', 'Hotels', 'Gym and Fitness', 'Leisure', 'Consumer Services'];Planet Fitness;;;USA;;nan;https://www.planetfitness.com/
56400;;PLANET FITNESS;;;USA;;nan;
56401;;PLANET FITNESS;7.040 Billion USD;;USA;;nan;
73652;;Planet Fitness;$7.09 B;;USA;;;
85755;['Consumer Cyclical', 'Hotels', 'Gym and Fitness'];PLANET FITNESS;;;;;nan;
94081;;Planet Fitness;;;USA;;;
140167;;Planet Fitness;$6.98 B;PLNT;USA;;;
147355;['Sportsgoods'];Planet Fitness;$6.80 B;PLNT;USA;;;
155653;;Planet Fitness;$7.49 B;PLNT;USA;;;
169346;;Planet Fitness;$7.49 B;PLNT;;;;https://companiesmarketcap.com/planet-fitness/marketcap/
178107;;Planet Fitness;$7.44 B;;usa;;;
107028;;PLANET FITNESS, INC.;;PLANET FITNESS;UNITED STATES;;;https://www.info-clipper.com/en/company/united-states/planet-fitness-inc.usdfd7lww.html
125410;;Planet Fitness, Inc.;$7.11 Billion;;;;Mr. Christopher J. Rondeau;
4522;Energy and Utilities;Subsea 7 SA;$3.8B;;United Kingdom;;;www.subsea7.com
22537;['Energy', 'Oil and Gas', 'Engineering Services'];SUBSEA 7;;;UK;;Not found;
30964;;Subsea 7;$3.62 B;;nan;;;
48347;['Energy', 'Oil and Gas', 'Engineering Services'];Subsea 7;;;UK;;nan;https://www.subsea7.com/
63327;;SUBSEA 7;;;UK;;nan;
63328;;SUBSEA 7;2.207 Billion USD;;UK;;nan;
73821;;Subsea 7;$3.62 B;;nan;;;
88932;['Energy', 'Oil and Gas', 'Engineering Services'];SUBSEA 7;;;;;nan;
95268;;Subsea 7;;;Luxembourg;;;
141342;;Subsea 7;$3.11 B;SUBC.OL;Luxembourg;;;
147745;['Engineering', 'Construction'];Subsea 7;$3.17 B;SUBC.OL;Luxembourg;;;
156775;;Subsea 7;$3.48 B;SUBC.OL;Luxembourg;;;
177286;;Subsea 7;$3.66 B;;None;;;
13159;Banking;77 Bank;;;Japan;;Hidefumi Kobayashi;
13160;;77 Bank;$921 M;;Japan;;;
164747;Chocolate;77;;;;;;
2353;Financial Services;FBN Holdings Plc;$919.0M;;Nigeria;;;www.fbnholdings.com
116801;;FBD Holdings plc;€347.0 Million;;;;Mr. Tomas  O'Midheach B.Com., MBBS, BComm, MBS, FCCA;
7051;Financial services;HSBC;;;;"First established on 3 March 1865; 157 years ago (1865-03-03) in British Hong Kong[1] (as The Hongkong and Shanghai Bank) First incorporated on 14 August 1866; 156 years ago (1866-08-14)[2] (as The Hongkong and Shanghai Banking Corporation) 25 March 1991; 31 years ago (1991-03-25)[1][3] in London (as HSBC Holdings plc, as parent holding company to the entity in Hong Kong now as a subsidiary)";;
7464;Banks;HSBC;;HSBA;United Kingdom;;Mr. Noel Paul Quinn;
28115;;HSBC;$147.12 B;;UK;;;
39473;Financial Services;HSBC Careers;;;;1865;;www.hsbc.com
72598;;Hsbc;$122.12 B;;UK;;;
92368;;HSBC;;;UK;;;
126261;;HSBC;£106.87 Billion;;;;Mr. Noel Paul Quinn;
126421;Banking;HSBC;;;;2002 (21 yrs old);;
138415;;HSBC;$122.28 B;HSBC;UK;;;
145401;;Hsbc;£106.87 Billion;;;;Mr. Noel Paul Quinn;
153878;['Banks'];HSBC;$121.54 B;HSBC;UK;;;
154005;;HSBC;$144.37 B;HSBC;UK;;;
164039;Bank;HSBC;;;;;;
165051;;HSBC;;;;;CEO: Mr. Noel Paul Quinn;
173053;;HSBC;$144.37 B;HSBC;;;;https://companiesmarketcap.com/hsbc/marketcap/
173109;;HSBC;$144.37 B;HSBC;;;;https://companiesmarketcap.com/hsbc/marketcap/
173165;;HSBC;$144.37 B;HSBC;;;;https://companiesmarketcap.com/hsbc/marketcap/
173221;;HSBC;$144.37 B;HSBC;;;;https://companiesmarketcap.com/hsbc/marketcap/
173277;;HSBC;$144.37 B;HSBC;;;;https://companiesmarketcap.com/hsbc/marketcap/
173333;;HSBC;$144.37 B;HSBC;;;;https://companiesmarketcap.com/hsbc/marketcap/
173389;;HSBC;$144.37 B;HSBC;;;;https://companiesmarketcap.com/hsbc/marketcap/
173445;;HSBC;$144.37 B;HSBC;;;;https://companiesmarketcap.com/hsbc/marketcap/
173501;;HSBC;$144.37 B;HSBC;;;;https://companiesmarketcap.com/hsbc/marketcap/
173557;;HSBC;$144.37 B;HSBC;;;;https://companiesmarketcap.com/hsbc/marketcap/
173613;;HSBC;$144.37 B;HSBC;;;;https://companiesmarketcap.com/hsbc/marketcap/
173669;;HSBC;$144.37 B;HSBC;;;;https://companiesmarketcap.com/hsbc/marketcap/
173725;;HSBC;$144.37 B;HSBC;;;;https://companiesmarketcap.com/hsbc/marketcap/
173781;;HSBC;$144.37 B;HSBC;;;;https://companiesmarketcap.com/hsbc/marketcap/
173837;;HSBC;$144.37 B;HSBC;;;;https://companiesmarketcap.com/hsbc/marketcap/
173893;;HSBC;$144.37 B;HSBC;;;;https://companiesmarketcap.com/hsbc/marketcap/
173949;;HSBC;$144.37 B;HSBC;;;;https://companiesmarketcap.com/hsbc/marketcap/
174005;;HSBC;$144.37 B;HSBC;;;;https://companiesmarketcap.com/hsbc/marketcap/
179813;;HSBC;$145.56 B;;united-kingdom;;;
1381;Banks;HSBC Holdings plc;$140.15 B;HSBA;United Kingdom;First established on 3 March 1865; Mr. Noel Paul Quinn;
6659;Financial Services;HSBC Holdings Plc;$145.6B;;United Kingdom;;;www.hsbc.com
9500;Banking;HSBC Holdings;;;United Kingdom;;Noel Paul Quinn;
9501;;HSBC Holdings;$135.3 B;;United Kingdom;;;
13792;;HSBC Holdings;;;;;;
14559;;HSBC Holdings;;;;;;
15126;['Financial Services', 'Banking Services', 'Insurance', 'Asset Management'];HSBC HOLDINGS;;;UK;;Noel Quinn;
39890;;HSBC HOLDINGS;132.94 Billion USD;;UK;1865.0;Noel Quinn;
39891;;HSBC HOLDINGS;108.530 Billion USD;;UK;;nan;
39892;['Financial Services', 'Banking Services', 'Insurance'];HSBC HOLDINGS;;;;;Noel Quinn;
42349;['Financial Services', 'Banking Services', 'Insurance', 'Asset Management'];Hsbc Holdings;;;UK;;Noel Quinn;https://www.hsbc.com/
